Date,BTC,ETH,BNB,XRP,USDT,DOGE,ADA,BCH,LTC,LINK
2020-09-22,22986733997.0,12047020995.0,306156084.0,1011343441.0,36739811272.0,29993627.0,294814765.0,955711724.0,1330940959.0,1372140031.0
2020-09-23,23017536742.0,13460565701.0,334899570.0,1316129692.0,37248150301.0,30967522.0,373385376.0,974113730.0,1129884292.0,2186508479.0
2020-09-24,21232549821.0,12254269350.0,314771614.0,1389150295.0,35285620791.0,39515148.0,657875487.0,923925188.0,1159558918.0,2078331373.0
2020-09-25,18105012128.0,11036752997.0,341846108.0,1176448176.0,30862279525.0,36770554.0,438309287.0,936709143.0,1001047365.0,1538966512.0
2020-09-26,18016880214.0,11464393949.0,307235511.0,990209623.0,29966648691.0,24673035.0,495061617.0,1130247800.0,995464294.0,1318565700.0
2020-09-27,22720365389.0,12102509266.0,367437239.0,1312887582.0,35171797337.0,35610656.0,573226386.0,1422003212.0,1157658930.0,1301773480.0
2020-09-28,20459870042.0,10286529445.0,428302897.0,1244211927.0,31247725836.0,36596920.0,450401208.0,1071794544.0,985360576.0,1580153993.0
2020-09-29,20759622010.0,9773649426.0,398597227.0,1161931498.0,29250499357.0,32195544.0,396298082.0,1055011384.0,1107615079.0,1232672628.0
2020-09-30,27178227816.0,12360670278.0,433273407.0,1290732679.0,36294182856.0,35974208.0,499813017.0,1316717680.0,1537701155.0,1301204838.0
2020-10-01,23127839259.0,12946215647.0,451282263.0,1449826826.0,36941185880.0,46978131.0,602540074.0,1430714877.0,1802776660.0,1439495990.0
2020-10-02,17094010304.0,8599594017.0,348883342.0,853442733.0,23906096319.0,28617216.0,334059453.0,785032604.0,1136535215.0,746459914.0
2020-10-03,17546792792.0,9308536486.0,352002553.0,1481572450.0,24556398344.0,31175662.0,482409858.0,891670097.0,1212072761.0,753626156.0
2020-10-04,19385191766.0,9933790982.0,303807994.0,1739237137.0,26818936476.0,28690532.0,432817916.0,852614530.0,1370928815.0,1028857966.0
2020-10-05,22264958686.0,11497841885.0,349841520.0,2633330450.0,36772723041.0,31952344.0,783688998.0,1414548623.0,1898987866.0,1012162070.0
2020-10-06,17634388529.0,10537119715.0,282017891.0,1486567165.0,28509871425.0,43259079.0,420412930.0,975538933.0,1261306261.0,919803687.0
2020-10-07,21962121001.0,11511016796.0,304551407.0,1584042829.0,33458865269.0,43957899.0,457557891.0,1517227962.0,1445771028.0,1312255515.0
2020-10-09,22877978588.0,13618484324.0,426434526.0,1957706164.0,41298643279.0,96632426.0,923715999.0,1900960677.0,2781995604.0,1370779935.0
2020-10-10,19968627060.0,12584512533.0,408482939.0,1851962086.0,36190854082.0,107632465.0,797480086.0,1819533632.0,2601103257.0,1339565194.0
2020-10-13,24103426719.0,13918846567.0,460297911.0,1954936434.0,42676684541.0,87293434.0,713264193.0,2389412354.0,2213563866.0,1280567851.0
2020-10-14,24487233058.0,14964182545.0,504135680.0,1652788747.0,40681227712.0,83794207.0,562197282.0,2590009260.0,2340485565.0,1148852514.0
2020-10-15,25635480772.0,14670784817.0,546849696.0,1656312547.0,42355198410.0,117882236.0,553561875.0,3025371472.0,2331529601.0,1066918482.0
2020-10-16,19130430174.0,10951115359.0,377026508.0,1173505925.0,31063236700.0,125692391.0,472005227.0,2077377477.0,2169301016.0,735511418.0
2020-10-17,18283314340.0,11047103109.0,440840685.0,1238720802.0,29893695719.0,72298803.0,432851135.0,1693057793.0,2636565895.0,762577602.0
2020-10-18,23860769928.0,12811242092.0,385913101.0,1435700560.0,35567986142.0,91049562.0,490775170.0,1823030809.0,1771107656.0,910617050.0
2020-10-19,30915821592.0,13741586582.0,493774162.0,1526376279.0,43872844120.0,65577101.0,707955236.0,2230433445.0,1757468523.0,1241598369.0
2020-10-20,43414712626.0,20241324322.0,510855830.0,2306399543.0,60904084735.0,45017115.0,779410099.0,3164562404.0,3534993796.0,1238425755.0
2020-10-21,34729759598.0,15772846485.0,530907796.0,2827483708.0,51457694149.0,44976453.0,933335641.0,3250753926.0,3814584794.0,1543967732.0
2020-10-22,28974975003.0,14256222052.0,514504830.0,2125734863.0,45364336403.0,46856082.0,1110973427.0,2740574138.0,3519541892.0,1480801396.0
2020-10-23,24542317940.0,12201739194.0,407454460.0,1590424952.0,38024192721.0,44797614.0,868194497.0,2049345141.0,3899047277.0,1474195506.0
2020-10-24,24406920575.0,10890207469.0,391997739.0,1484930709.0,37992408340.0,58532388.0,722743351.0,2158858954.0,3725652470.0,1292633532.0
2020-10-26,29461458313.0,15155684229.0,624224136.0,2390566065.0,53856600950.0,122152251.0,880221833.0,2851175628.0,3701855843.0,1465017714.0
2020-10-27,33749878156.0,13940434102.0,715978374.0,2273574015.0,50594554703.0,78927089.0,913522302.0,2718701859.0,3431678162.0,1345673430.0
2020-10-28,35867318895.0,15276441134.0,477279858.0,2375598739.0,54295663450.0,72848720.0,876721856.0,3670734190.0,3786206312.0,1236406880.0
2020-10-29,56499499598.0,12920477749.0,426303252.0,5451698743.0,45899362605.0,58929515.0,883054980.0,2670911240.0,3010404352.0,1476177870.0
2020-10-30,30581485201.0,13688056970.0,531974962.0,2364402263.0,48310061722.0,63444097.0,855782606.0,3032354182.0,2563994174.0,1653652915.0
2020-10-31,30306464719.0,11276963426.0,360596998.0,2100764094.0,42514424089.0,56189318.0,662592019.0,2021384093.0,2657420659.0,1447587815.0
2020-11-01,24453857900.0,10475146018.0,338657898.0,1855741696.0,34361640768.0,45528682.0,609565849.0,1785981045.0,2045991010.0,1319631443.0
2020-11-02,30771455468.0,13997574252.0,390864652.0,2412875798.0,47077503200.0,50142376.0,817756720.0,2473366490.0,3019889902.0,1527825758.0
2020-11-03,29869951617.0,12588494762.0,457901613.0,3052524907.0,45019168827.0,62871653.0,859629132.0,2902353056.0,2580300879.0,1696479711.0
2020-11-04,35116364962.0,15126077675.0,383972480.0,3335786074.0,51351488942.0,52552651.0,1041738046.0,2602972773.0,3050534139.0,1678488769.0
2020-11-05,40856321439.0,15440711038.0,299236756.0,2949508995.0,50361326125.0,31611963.0,554496502.0,2296534780.0,3250514599.0,1360783363.0
2020-11-06,39837841971.0,16738305610.0,343104562.0,3282591092.0,52898738178.0,54267546.0,717731180.0,2307792598.0,4083503373.0,1475069579.0
2020-11-07,35024953706.0,18873289788.0,362934993.0,3395345984.0,56226369647.0,44610219.0,861840304.0,3306975309.0,4320946722.0,2566987251.0
2020-11-08,26632075029.0,11292383601.0,321186882.0,2364742336.0,36518314883.0,22754531.0,625787081.0,1964488513.0,2560316021.0,1647580702.0
2020-11-09,34149115566.0,13704320630.0,335957338.0,3079413903.0,46110330836.0,28124348.0,802272882.0,1926205001.0,2791720300.0,1644324040.0
2020-11-10,25574938143.0,12090381666.0,310738349.0,3488798458.0,38577912936.0,39633173.0,700753239.0,1590780216.0,2269831643.0,1724813657.0
2020-11-11,29772374934.0,14075403511.0,279645463.0,2811079099.0,42668662479.0,33138759.0,631585357.0,1483145652.0,2580790979.0,1517819145.0
2020-11-12,34175758344.0,12877327234.0,266092376.0,2443233108.0,43616955783.0,24028261.0,634274545.0,1691361924.0,2506731801.0,1400960180.0
2020-11-13,31599492172.0,13191505725.0,292737428.0,2989109717.0,43464032776.0,29217750.0,477838893.0,2159730843.0,4324936978.0,1306004087.0
2020-11-14,27481710135.0,10312037942.0,254114574.0,4433908911.0,37625148237.0,30334380.0,432474021.0,2131937376.0,2879859655.0,997198275.0
2020-11-15,23653867583.0,10308617165.0,254946427.0,3613774298.0,34845215193.0,25131683.0,358303858.0,2400160029.0,2565763410.0,967748061.0
2020-11-16,31526766675.0,11441239444.0,275039274.0,4105697051.0,43959721427.0,52063283.0,400498894.0,2443954097.0,5089779254.0,1052161971.0
2020-11-17,39006849170.0,14593057877.0,320321793.0,6002566535.0,55094987084.0,46631464.0,622568575.0,1738784593.0,5781117491.0,1527160119.0
2020-11-18,49064800278.0,17880199224.0,327690836.0,5684799554.0,68784549701.0,49460064.0,692683324.0,2327656295.0,6120728271.0,2364966937.0
2020-11-19,36985055355.0,12473929218.0,282317319.0,5230574728.0,53334422091.0,40330643.0,590674105.0,1254227175.0,6615851204.0,1523595574.0
2020-11-20,36992873940.0,18629943296.0,321436881.0,6283633942.0,58285960281.0,57656465.0,688553865.0,1873696045.0,6264878329.0,1733532246.0
2020-11-21,39650210707.0,20757099184.0,419204706.0,16206296041.0,77062206041.0,162641694.0,1385060442.0,5765585961.0,6565673514.0,2190837254.0
2020-11-22,41280434226.0,21967049601.0,426289161.0,19097682286.0,80187383235.0,121660410.0,2294032112.0,4952111958.0,6285046852.0,2199639008.0
2020-11-23,42741112308.0,27272302872.0,433686948.0,20715303968.0,85808045491.0,101561039.0,2203606418.0,5309099342.0,7198913664.0,2108675136.0
2020-11-24,51469565009.0,23281758100.0,840230024.0,32826193388.0,99911012514.0,266716036.0,2566224959.0,7685446495.0,7748145325.0,2650363423.0
2020-11-25,43710357371.0,20088492893.0,599500600.0,23569614498.0,86889311262.0,174459927.0,1773041979.0,5131050362.0,6033297331.0,1779310502.0
2020-11-26,61396835737.0,31104004592.0,659590250.0,23673915793.0,114616849233.0,175520294.0,2523183036.0,4922338888.0,8965913476.0,3181022660.0
2020-11-27,38886494645.0,16831105703.0,361093513.0,18713160692.0,71012323469.0,92323023.0,1505708870.0,2947138216.0,5874999214.0,1705568925.0
2020-11-28,32601040734.0,14770243833.0,338275296.0,17173561815.0,59622219575.0,58033650.0,1932319047.0,2623903532.0,4784394518.0,1408628665.0
2020-11-29,31133957704.0,15017517758.0,347773041.0,15391721339.0,56283936388.0,46319972.0,1731327207.0,2155292211.0,5314384738.0,1244611322.0
2020-11-30,47728480399.0,20276867833.0,389608481.0,17398359053.0,78422057481.0,68622736.0,2151589402.0,3892204636.0,6812463307.0,1808384178.0
2020-12-01,49633658712.0,27178964465.0,467818960.0,16985355820.0,91231924619.0,80163603.0,2071556994.0,4197968842.0,9818290618.0,1850007077.0
2020-12-02,37387697139.0,16883292129.0,371441750.0,12874875863.0,65320503081.0,58705661.0,1367595805.0,2654055892.0,7713268210.0,1369209189.0
2020-12-03,31930317405.0,16146190946.0,324897560.0,9884297219.0,53438971741.0,47907032.0,1287927035.0,1932456432.0,6014261404.0,1118049762.0
2020-12-04,33872388058.0,16337589997.0,362626786.0,9629062989.0,57391362137.0,45062222.0,1200621758.0,2806192319.0,5444117736.0,1281415263.0
2020-12-05,27242455064.0,13498010566.0,307895991.0,8565677726.0,46459783524.0,43386583.0,1036100099.0,1781606883.0,4517680975.0,1048597571.0
2020-12-06,25293775714.0,11290893016.0,249993855.0,10280250882.0,41702527218.0,40936574.0,886137949.0,1662530478.0,3454805957.0,1019945503.0
2020-12-07,26896357742.0,10720480962.0,238972454.0,7718537440.0,41553114205.0,36923814.0,789426236.0,1571228768.0,4312326196.0,894451650.0
2020-12-08,31692288756.0,14398919320.0,323672206.0,8302771172.0,51018510966.0,52702701.0,939164987.0,1804265825.0,4230876095.0,1057784369.0
2020-12-09,34420373071.0,15855915840.0,323390504.0,12648574700.0,58645762362.0,45746722.0,1320752603.0,2258287289.0,4239672634.0,1305647086.0
2020-12-10,25547132265.0,11672582040.0,263890750.0,9695432997.0,42906892986.0,33740988.0,798550525.0,1528530540.0,3007098971.0,911441756.0
2020-12-11,27919640985.0,11098819124.0,278060132.0,10708202570.0,46855379778.0,41712942.0,704854539.0,1988724958.0,3761860017.0,1028197389.0
2020-12-12,21752580802.0,8534557897.0,238973887.0,10925057158.0,37175152958.0,35466155.0,519780651.0,1470417816.0,2966684035.0,855257539.0
2020-12-13,25450468637.0,9070377862.0,265728020.0,8534780504.0,39919658599.0,37464323.0,675025745.0,1616017414.0,3845040543.0,1038194830.0
2020-12-14,22473997681.0,8125837102.0,335453986.0,7110439196.0,34855969067.0,36238516.0,587078385.0,1523697597.0,3459910049.0,925077262.0
2020-12-15,26741982541.0,9326645840.0,294288115.0,9052977849.0,41060539775.0,37127782.0,607184173.0,2965318993.0,3727495996.0,810207085.0
2020-12-16,44409011479.0,15817248373.0,347039607.0,15158282218.0,65892006749.0,50989880.0,976699799.0,3505656634.0,6152647270.0,1223226479.0
2020-12-17,71378606374.0,25479532147.0,479985920.0,21429914951.0,107057692974.0,172736659.0,1188727265.0,5145542717.0,11165000706.0,1827482311.0
2020-12-18,40387896275.0,15756303983.0,359055461.0,14936843250.0,68567341447.0,101799430.0,1101018945.0,3694943234.0,10096427749.0,1304911675.0
2020-12-19,38487546580.0,12830893778.0,534843839.0,11188586674.0,59773866553.0,98447179.0,586684841.0,3474653628.0,9859343632.0,1149858506.0
2020-12-20,37844228422.0,13375855442.0,583559932.0,9611613770.0,62633975828.0,508066004.0,729191687.0,6066519346.0,8652067110.0,1142006160.0
2020-12-21,45852713981.0,14419493621.0,583000547.0,9852685075.0,70204823309.0,664160057.0,1139902286.0,7569828152.0,9903839433.0,1245762390.0
2020-12-22,44171632681.0,14745890080.0,563925549.0,15134323976.0,72277839948.0,239288785.0,1138400653.0,5764317548.0,11221164987.0,1298374631.0
2020-12-23,51146161904.0,15261413038.0,582613805.0,19793483656.0,85019037325.0,205080908.0,1484453887.0,6488304103.0,12287537836.0,1924391288.0
2020-12-24,41080759713.0,14317413703.0,488263504.0,16742652289.0,70696999694.0,143405580.0,1470292431.0,5354778111.0,10108653753.0,1894113775.0
2020-12-25,42068395846.0,13520927700.0,421026462.0,16321189804.0,69379207764.0,136819917.0,1119917804.0,5540322692.0,11678543063.0,1400082282.0
2020-12-26,48332647295.0,14761125202.0,434464851.0,9984475081.0,70249332948.0,151728507.0,1191970341.0,5382110131.0,12680207148.0,1419511858.0
2020-12-27,66479895605.0,26093552821.0,567285548.0,9250325478.0,95264858228.0,154526399.0,1578354821.0,7057534742.0,14103307412.0,2199716491.0
2020-12-28,49056742893.0,24222565862.0,611476292.0,8389871765.0,76757036205.0,99641525.0,1732151279.0,6323801331.0,10248729547.0,1696784037.0
2020-12-29,45265946774.0,18710683199.0,938849532.0,12970077098.0,76792619209.0,90876497.0,2967669490.0,5332139475.0,9160551332.0,2021247540.0
2020-12-30,51287442704.0,17294574210.0,501223201.0,8894036560.0,72666964921.0,94834499.0,1849432295.0,4985121425.0,8127317345.0,1497541828.0
2020-12-31,46754964848.0,13926846861.0,404140896.0,5363979601.0,61468463255.0,85498337.0,1132268397.0,3783477587.0,6274573135.0,1206737630.0
2021-01-01,40730301359.0,13652004358.0,459165743.0,5888429287.0,60509986287.0,228961515.0,1122218004.0,3490086847.0,7326980728.0,1376173841.0
2021-01-02,67865420765.0,19740771179.0,521965394.0,4773658725.0,87333964442.0,3421562680.0,1408849504.0,4608719269.0,10532067985.0,1562557417.0
2021-01-03,78665235202.0,45200463368.0,758008613.0,5109898871.0,120425679796.0,2707003608.0,2303857909.0,7273123207.0,15385661271.0,2298964833.0
2021-01-04,81163475344.0,56945985763.0,807877171.0,6141918380.0,125906387011.0,1372398979.0,3260699086.0,8597472426.0,13659785704.0,2926793268.0
2021-01-05,67547324782.0,41535932781.0,644270927.0,5378491929.0,101918715244.0,687256067.0,4097207384.0,6465746424.0,10192818976.0,2435517090.0
2021-01-06,75289433811.0,44699914188.0,641021601.0,7552726810.0,116105139289.0,749915516.0,6170988900.0,6501368134.0,10743884477.0,3654880010.0
2021-01-07,84762141031.0,40468027280.0,829964770.0,15955049240.0,129467601516.0,520644706.0,5149188552.0,8115564128.0,13099581396.0,2848054681.0
2021-01-08,88107519480.0,44334826666.0,650561500.0,9825829516.0,131555961745.0,394462164.0,4560690774.0,8384177380.0,14705614969.0,2749568572.0
2021-01-09,61984162837.0,33233105361.0,590039660.0,7184429145.0,103292241007.0,485842353.0,3655608662.0,11980066195.0,11136779198.0,2622916177.0
2021-01-10,79980747690.0,40616938053.0,701488832.0,9647740012.0,135437984723.0,458583519.0,3732911206.0,18670984544.0,12774461582.0,3058197027.0
2021-01-11,123320567399.0,60733630300.0,890728694.0,9787288503.0,180779058885.0,637956958.0,4768803200.0,15256193289.0,17994263494.0,3428738380.0
2021-01-12,74773277909.0,37494601692.0,567249584.0,6557418314.0,117509616511.0,333308457.0,4037298875.0,8994820907.0,11898878222.0,2198321176.0
2021-01-13,69364315979.0,30109792795.0,542384725.0,4831812051.0,98217076295.0,240079033.0,2656935144.0,6997508555.0,8421748673.0,2265358357.0
2021-01-14,63615990033.0,33410915929.0,534108764.0,5277189444.0,97567813514.0,428369039.0,2686785564.0,7008145988.0,8271411810.0,2758638858.0
2021-01-15,67760757881.0,35972039310.0,562019413.0,4955409029.0,112214718054.0,398965925.0,3171984602.0,7258747674.0,8416625031.0,6831687993.0
2021-01-16,57706187875.0,32319240157.0,604218252.0,4116256007.0,101603530718.0,258630480.0,4476161885.0,6303545655.0,7183807955.0,5499569396.0
2021-01-17,52359854336.0,29258032819.0,664875513.0,3488557208.0,91132972168.0,254487989.0,5617481334.0,4635690838.0,6098835633.0,5027606263.0
2021-01-18,49511702429.0,25817455560.0,586905636.0,3239112861.0,81024209658.0,205025648.0,3480282508.0,4495156814.0,6640211538.0,3602422029.0
2021-01-19,57244195486.0,47195935190.0,750638729.0,5583136814.0,103734629698.0,249242632.0,2957453653.0,6415459721.0,9314780275.0,3077697742.0
2021-01-20,66834573161.0,46784030909.0,684094133.0,4528341598.0,115893865966.0,220205442.0,3281600988.0,6103579197.0,9002037330.0,3432961301.0
2021-01-21,75643067688.0,45932464754.0,621983627.0,4453463443.0,125636003892.0,215419839.0,3567902823.0,6318951662.0,8703006148.0,3407990168.0
2021-01-22,77207272511.0,43918338506.0,561072899.0,4501765714.0,121548669235.0,185490003.0,4066222238.0,5739209371.0,8550579025.0,4292258678.0
2021-01-23,48354737975.0,27253895441.0,468609053.0,3018882841.0,80722167203.0,154393737.0,2781033956.0,4073070097.0,5380627901.0,5098945533.0
2021-01-24,48643830599.0,36418163554.0,450486066.0,2472431875.0,84413124756.0,162191977.0,2539663711.0,3869930797.0,4972171240.0,3727726940.0
2021-01-25,59897054838.0,43565777745.0,507172505.0,2925493997.0,101158851200.0,180820875.0,2339817092.0,5168935996.0,6344860290.0,3740983054.0
2021-01-26,60255421470.0,41572917750.0,546536514.0,2790821503.0,101647526020.0,161173749.0,2557745015.0,5549601374.0,5897389103.0,3117612364.0
2021-01-27,62576762015.0,39394416990.0,519618043.0,2940937079.0,105901637306.0,204797186.0,2666764973.0,6484712952.0,6281091792.0,3092662315.0
2021-01-28,78948162368.0,39790481941.0,525149092.0,2935777810.0,109308013592.0,2125005503.0,2980005125.0,5833018234.0,6759603398.0,3754210031.0
2021-01-29,117894572511.0,53611955259.0,651771603.0,8031899348.0,183670639698.0,25403310432.0,3367098095.0,7763515865.0,8878892082.0,3788470512.0
2021-01-30,65141828798.0,30616574234.0,533768579.0,24417465997.0,115648742489.0,8735576553.0,2866173269.0,5032998555.0,6332391807.0,2685935167.0
2021-01-31,52754542671.0,25198853581.0,512545443.0,24394851756.0,101327508212.0,8548997882.0,2455679992.0,3699019612.0,4539387378.0,2692563296.0
2021-02-01,61400400660.0,29210670920.0,1256933735.0,34974233953.0,117812471778.0,6319224026.0,3838085989.0,5447738736.0,5607159828.0,2422414493.0
2021-02-02,63088585433.0,45437142801.0,1006694242.0,12756138062.0,112355343051.0,3090896595.0,6504904709.0,4782082014.0,7552216052.0,2604058586.0
2021-02-03,61166818159.0,41874566399.0,714000888.0,8672301822.0,106216534834.0,3146856788.0,3648896567.0,4916862940.0,8586975076.0,3147392512.0
2021-02-04,68838074392.0,44396871836.0,940905214.0,13193400182.0,130071476669.0,13040837601.0,3553059568.0,4820122971.0,7811659280.0,3344787680.0
2021-02-05,58598066402.0,40108628454.0,1431595319.0,10229060640.0,116242339499.0,6136160058.0,6808411307.0,4151940175.0,7359451680.0,3936072394.0
2021-02-06,71326033653.0,39873420648.0,2114553792.0,7625571666.0,121039422025.0,5946101275.0,8109402422.0,7376227692.0,8323878876.0,3146238667.0
2021-02-07,65500641143.0,39889440151.0,1493688265.0,7495069765.0,130348566847.0,14261024073.0,11252055620.0,5588458731.0,6884924123.0,2772921169.0
2021-02-08,101467222687.0,48012285956.0,2133574291.0,8180714581.0,156718232410.0,12844375210.0,9056514741.0,6169936503.0,8863883926.0,3063771708.0
2021-02-09,91809846886.0,44180727529.0,4425849540.0,9634769935.0,155577364901.0,7348840814.0,5885048712.0,7367014754.0,10156352233.0,3700778076.0
2021-02-10,87301089896.0,41916084617.0,7000323240.0,13793347172.0,167294523848.0,6785088422.0,12667653585.0,7763853779.0,12820808289.0,4118325809.0
2021-02-11,81388911810.0,36021495262.0,2809765027.0,8979459920.0,144658901916.0,3818556739.0,10627183208.0,6776342962.0,9278994121.0,3098066261.0
2021-02-12,76555041196.0,37905036865.0,2981627650.0,13950086407.0,147107216422.0,4190843784.0,8035829513.0,7486531853.0,10839370443.0,4140041014.0
2021-02-13,70250456155.0,35359490535.0,2116751635.0,14161115005.0,153120142052.0,2618049766.0,7532474270.0,10843656790.0,16565513036.0,5124433887.0
2021-02-14,71248675228.0,31439114900.0,2312597445.0,10460949240.0,138353850761.0,3984667628.0,7159401195.0,14673194771.0,12902511399.0,4767351611.0
2021-02-15,77069903166.0,38955610883.0,2414986848.0,10563510365.0,162693579145.0,4944804938.0,8979888270.0,15323317081.0,13482646966.0,4824452129.0
2021-02-16,77049582886.0,34269369268.0,1925775294.0,10310430732.0,141032763591.0,3409478696.0,6948621246.0,10739148111.0,12666436004.0,3794728331.0
2021-02-17,80820545404.0,35955412703.0,5236224271.0,9332962077.0,139150324868.0,2976148723.0,5841828077.0,8767701437.0,13792789978.0,3072709794.0
2021-02-18,52054723579.0,28255902969.0,6110987389.0,5621706995.0,94966568287.0,4551943638.0,4918032802.0,4289327501.0,7889078633.0,1726602703.0
2021-02-19,63495496918.0,26268814253.0,17982945189.0,6896487164.0,113649609569.0,2949251418.0,4582877243.0,5251329016.0,7151082978.0,2518517791.0
2021-02-20,68145460026.0,34696091102.0,9680520706.0,7892199926.0,137486320908.0,3175468554.0,11454890463.0,6495825727.0,8208699025.0,3095945276.0
2021-02-21,51897585191.0,23626547717.0,8505963719.0,6569716153.0,102446076715.0,2450293068.0,7042361464.0,5369155548.0,6934669818.0,1768919688.0
2021-02-22,92052420332.0,42409646036.0,7885768925.0,18769236632.0,169690403440.0,3366757324.0,10562051439.0,7444078951.0,9523044215.0,3577738647.0
2021-02-23,106102492824.0,52029864713.0,8280752930.0,14359021786.0,195964923867.0,2394345361.0,11201900117.0,8300802305.0,10944696472.0,5101235733.0
2021-02-24,63695521388.0,31329000537.0,7154121651.0,8015468859.0,129007383618.0,4148511571.0,8481334623.0,5749984570.0,7205360252.0,3087989666.0
2021-02-25,54506565949.0,24481681873.0,4059853073.0,5952353924.0,105464333625.0,2356982022.0,8248286269.0,4752439090.0,7327999233.0,2016768740.0
2021-02-26,350967941479.0,31435997881.0,4167145958.0,6476253874.0,124624106848.0,1694323466.0,14884142109.0,5217285976.0,7875998386.0,170549323809.0
2021-02-27,45910946382.0,20742103233.0,2755271254.0,4756622833.0,94710037977.0,1286229526.0,19141980288.0,3648759169.0,4991079437.0,1874410773.0
2021-02-28,53443887451.0,27637026080.0,3129699003.0,4325860134.0,106489914975.0,1408101260.0,15732556180.0,4580690977.0,5945000101.0,2019851813.0
2021-03-01,53891300112.0,24032838645.0,5008256561.0,3547533777.0,96252860017.0,1494427207.0,9775330113.0,3643964253.0,4627257694.0,2279573087.0
2021-03-02,47530897720.0,22523669722.0,5882262804.0,3388591213.0,92797362841.0,1346282318.0,8118255106.0,4725184970.0,5247274825.0,2745094103.0
2021-03-03,53220811975.0,22674780680.0,5827707431.0,3304301858.0,94786928488.0,1093877445.0,4937160429.0,3715621944.0,6392122021.0,1999664567.0
2021-03-04,52343816680.0,22906118718.0,5580339595.0,6027421637.0,103244765110.0,1170617084.0,7164490225.0,3715844937.0,5488598135.0,1935423706.0
2021-03-05,48625928883.0,21067146937.0,4969642573.0,4288262516.0,87483469989.0,1173113591.0,7325099027.0,3088964788.0,4560793618.0,1739847948.0
2021-03-06,34363564661.0,22746262366.0,4489684331.0,2758849692.0,66739320404.0,1480482384.0,5348048001.0,2326475343.0,3799599706.0,1130900770.0
2021-03-07,43137459378.0,23809935410.0,5081569247.0,2364586464.0,70107811561.0,945455832.0,4204795554.0,2256359240.0,3541357558.0,1305530074.0
2021-03-08,48597428048.0,27630991158.0,5016770824.0,3587390975.0,88859705060.0,3554150800.0,3557114310.0,2792447504.0,4401225306.0,2212810142.0
2021-03-09,50912227385.0,23461244507.0,8676266998.0,3020728025.0,95447392493.0,2466159943.0,5317733185.0,2777424542.0,5408294951.0,1630964651.0
2021-03-10,57295577614.0,25154173185.0,4544623650.0,3271277631.0,94996172814.0,1534489620.0,4215428913.0,3942104355.0,6296082804.0,1606531493.0
2021-03-11,56772343595.0,24013132909.0,4676132222.0,3186670815.0,93576067866.0,1233383425.0,3633460869.0,4102967092.0,4823154653.0,1537882621.0
2021-03-12,55689944702.0,22435821312.0,3960814749.0,3326213717.0,99392797660.0,1287767221.0,4224893051.0,4017236783.0,8079722567.0,1435032009.0
2021-03-13,60669829814.0,25014689475.0,2903774859.0,3212270555.0,105301861825.0,1869833076.0,5871086058.0,4596011006.0,6378541696.0,1739486182.0
2021-03-14,43901225564.0,19344589211.0,2044273970.0,2509435800.0,83527066354.0,2752132530.0,3738147940.0,3841351549.0,4537627844.0,1062176149.0
2021-03-15,66419369890.0,26244738810.0,2488528410.0,3116009271.0,110958014435.0,1738710876.0,4545451677.0,3867342609.0,6186375403.0,1557817115.0
2021-03-16,59749798599.0,23828509590.0,2425543830.0,7382009786.0,101176062799.0,1393771913.0,9502962157.0,3487143846.0,5270029739.0,1213205843.0
2021-03-17,60258313191.0,24512917348.0,2271426252.0,4341765347.0,94297363539.0,861926643.0,10046495758.0,2658649338.0,4362001168.0,2339727784.0
2021-03-18,55746041000.0,23263845504.0,2445995134.0,3265976425.0,87360030730.0,909777445.0,11392835545.0,2482168468.0,3719561575.0,1427732613.0
2021-03-19,49063873786.0,21249297710.0,1873443830.0,2626051305.0,78992617747.0,964747809.0,7970282918.0,2257159270.0,2807932048.0,1116478173.0
2021-03-20,50361731222.0,22677674970.0,2004752539.0,6757879312.0,78910215980.0,1012934488.0,4316999916.0,2007491933.0,2529075165.0,1199973273.0
2021-03-21,51943414539.0,22977404620.0,1718563711.0,5539749484.0,75434025575.0,759592996.0,4064084727.0,1943933987.0,2758761604.0,969809465.0
2021-03-22,56521454974.0,23599296129.0,2323911466.0,9732075816.0,86052511859.0,696918565.0,4058067310.0,2541092748.0,3115325434.0,1083074169.0
2021-03-23,56435023914.0,21998237965.0,2010488139.0,7610195005.0,87718238071.0,1040781777.0,4609407773.0,2812731005.0,3047428308.0,1124961035.0
2021-03-24,70567223787.0,31228051473.0,2385752951.0,5446433135.0,97177670255.0,934537959.0,3759287517.0,2544422048.0,4051272249.0,1401912784.0
2021-03-25,67999812841.0,29650328701.0,2314734091.0,6061921454.0,97273950074.0,1084214116.0,5732698268.0,2428634157.0,3429325350.0,1351900684.0
2021-03-26,56652197978.0,22548516548.0,2099285452.0,5807865028.0,82935770974.0,776280028.0,6325795912.0,2244829965.0,3109769980.0,1139989327.0
2021-03-27,47266542233.0,18102277710.0,2457659540.0,3684247475.0,73586222744.0,753844053.0,3106871131.0,1806636009.0,2408040965.0,783605885.0
2021-03-28,57625587027.0,22796570548.0,2067448661.0,3549650231.0,80873581836.0,537919140.0,2554597106.0,2112034391.0,3353971422.0,1122700330.0
2021-03-28,47686580918.0,16599472938.0,2527142069.0,2795107715.0,69313550904.0,460472975.0,2397009016.0,1929011914.0,2162823815.0,804341769.0
